HoCoNum,HoCoName,ProvName,DBAName,StateFIPS,Pop_Served
130754,"Logan Telephone Cooperative, Inc.","LOGAN TELEPHONE COOPERATIVE, INC.","LOGAN TELEPHONE COOPERATIVE, INC.",21,14837
902018,Logonix Corporation,Logonix Corporation,Logonix,17,23298
130756,Lone Rock Cooperative Telephone Company,Lone Rock Cooperative Telephone Company,Lone Rock Cooperative Telephone Company,19,591
900783,"Long Hammock Wireless, Inc.","Long Hammock Wireless, Inc.",Long Hammock Wireless,12,37246
130757,Long Lines,Advanced Network Communications,Advanced Network Communications,19,4986
130757,Long Lines,CommChoice of Iowa,Long Lines,19,4719
130757,Long Lines,Jefferson Communications,Long Lines,46,3359
130757,Long Lines,Jordan Soldier Valley,Long Lines,19,872
130757,Long Lines,Long Lines,"Long Lines Siouxland, LLC",31,13443
130757,Long Lines,Long Lines Metro,Long Lines,19,6626
130757,Long Lines,Long Lines Metro SD,Long Lines,46,515
130757,Long Lines,Mapleton Communications Management Utility,Mapleton Communications Management Utility,19,1232
130757,Long Lines,Northwest Iowa Telephone Company,Long Lines,19,9411
130757,Long Lines,Orange City Communications,Orange City Communications,19,6368
900361,"Longview Cable Television, Inc.","Longview Cable Television, Inc.","Longview Cable Television, Inc.",48,98061
140059,Lonsdale Telephone Company,"Lonsdale Telephone Company, Inc.","Lonsdale Telephone Company, Inc.",27,8718
130759,Lost Nation-Elwood Telephone Company,Lost Nation - Elwood Telephone Company,Lost Nation - Elwood Telephone Company,19,2073
900335,Louisa Communications,Louisa Communications,Louisa Communications,19,27134
130761,LTC Communications Inc.,Lackawaxen Telephone Co,Lackawaxen Telephone Co,42,5820
130762,"LTC Holding Company, Inc.",Loretto Telephone Company,"Loretto Communication Services, Inc.",47,16238
200025,"LTO Communications, LLC","LTO Communications, LLC","LTO Communications, LLC",29,310
901046,LVWifi.com,LVWifi.com,LVWifi.com,48,23025
130764,Lycom Communications,Lycom Communications,"Lycom Communications, Inc",21,12471
130765,Lynch Interactive Corporation,Inter-Community Telephone Company,Inter-Community Telephone Company,38,26007
130765,Lynch Interactive Corporation,"Western New Mexico Telephone Company, Inc.",WNM Communications,35,8803
130766,Lynnville Telephone Company,Lynnville Telephone Company,Lynnville Telephone Company,19,480
902070,M2 MachMedia,M2 MachMedia,M2 MachMedia,41,42139
130767,Mabel Cooperative Telephone Company,Mabel Cooperative Telephone Company,Mabel Cooperative Telephone Company,19,2401
130767,Mabel Cooperative Telephone Company,Mabel Cooperative Telephone Company,Mabel Cooperative Telephone Company,27,1459
130768,MADCO Holding Company,"Madison County Telephone Company, Inc.","Madison County Telephone Company, Inc.",05,7962
130771,Madison Telephone Company,Madison Telephone LLC,Madison Telephone LLC,20,1320
130772,"Magazine Telephone Company, Inc.",Magazine Telephone Company,Magazine Telephone Company,05,2226
900504,Magnolia Road Internet Coop,Magnolia Road Internet Coop,MRIC,08,19830
902047,"Magnolia Wireless, LLC","Magnolia Wireless, LLC",Magnolia Wireless,28,107018
130774,"Mahaska Communication Group, LLC","Mahaska Communication Group, LLC",Indianola Communication Agency,19,15275
130774,"Mahaska Communication Group, LLC","Mahaska Communication Group, LLC","Mahaska Communication Group, LLC",19,23549
130776,"Manawa Telecommunications, Inc.",Manawa Telephone Company,Manawa Telephone Company,55,5068
130777,Manchester-Hartland Telephone Company,Manchester-Hartland Telephone Company,Manchester-Hartland Telephone Company,27,1466
900176,Mango Bay Communications,Mango Bay Communications,Mango Bay Internet,39,290902
160129,Manning Municipal Communications and Television Systems Utility,Manning Municipal Communications & Systems Utility,MMCTSU,19,1539
160129,Manning Municipal Communications and Television Systems Utility,Manning Municipal Communications & Television Systems Utility,MMCTSU,19,1714
130778,Manti Telephone Company,Manti Telephone Company,Breakaway Wireless,49,24584
130778,Manti Telephone Company,Manti Telephone Company,Manti Telephone,49,10432
130780,"Margaretville Telephone Company, Inc.",Margaretville Telephone Co Inc,Margaretville Telephone,36,3613
130780,"Margaretville Telephone Company, Inc.",MTC Cable,MTC Cable,36,5892
130781,Mark Twain Rural Telephone Company,Mark Twain Rural Telephone Company,Mark Twain Communications Company,29,47547
130781,Mark Twain Rural Telephone Company,Mark Twain Rural Telephone Company,Mark Twain Rural Telephone,29,10327
130782,Marne & Elk Horn Telephone Company,Marne & Elk Horn Telephone Company,Marne & Elk Horn Telephone Company,19,9891
130783,"Marquette-Adams Telephone Cooperative, Inc.","Marquette-Adams Telephone Cooperative, Inc.","Marquette-Adams Telephone Cooperative, Inc.",55,14226
901047,"Martell Cable Services, Inc.","Martell Cable Services, Inc.","Martell Cable Services, Inc.",26,1254
130785,Martelle Cooperative Telephone Association,Martelle Cooperative Telephone Association,Martelle Communications Co-op,19,2949
130784,"Martell Enterprises, Inc.","Martell Enterprises, Inc.",Rural Telephone Company,16,822
130784,"Martell Enterprises, Inc.",Martell Telecommunications,Rural Telephone Company,32,502
130784,"Martell Enterprises, Inc.",Martel Telecommunications,Rural Telephone Company,32,1241
130784,"Martell Enterprises, Inc.",Nehalem Telecommunications Inc.,Nehalem Telecommunications Inc.,41,3949
130784,"Martell Enterprises, Inc.",RTI Pend Oreille Telecom,RTI Pend Oreille Telecom,53,3382
190232,Martineer.Net,Martineer Wireless,Martineer Wireless,40,36585
130786,Mashell Inc.,"Mashell Telecom, Inc.",Rainier Connect,53,62360
900179,Mason County PUD #3,Mason County PUD #3,Mason County PUD #3,53,37827
902056,Mason Valley Quicknet LLC,Mason Valley Quicknet LLC,Quicknet,32,4679
130787,Massena Telephone Company,Massena Telephone Company,Massena Telephone Company,19,3873
130788,"Massillon Cable TV, Inc.","Massillon Cable TV, Inc.","Massillon Cable TV, Inc.",39,169099
130791,"Matanuska Telephone Association, Inc.","Matanuska Telephone Association, Inc.","Matanuska Telephone Association, Inc.",02,134957
270061,Maxwire Inc.,Maxwire Inc.,Maxwire,17,86128
130986,"May, Bott et al.",Direct Communications,Direct Communications,16,2272
130986,"May, Bott et al.","Direct Communications Cedar Valley, LLC",Direct Communications Cedar Valley,49,25673
130986,"May, Bott et al.","New Florence Telephone Company, Inc.","New Florence Telephone Company, Inc.",29,1072
130986,"May, Bott et al.",North-State Telephone Co.,North-State Telephone Co.,41,23330
130986,"May, Bott et al.",Oregon Telephone Corporation,Oregon Telephone Corporation,41,6107
150281,Mayfield Electric & Water Systems,Mayfield Electric & Water,MEWS,21,20171
130794,MBO Corporation,MBO Corporation,Cimarron Telephone Company,40,21449
130794,MBO Corporation,MBO Corporation,"The Pottawatomie Telephone Company, Inc.",40,14100
130796,McClure Telephone Company,McClure Telephone Company,FUSION,39,1750
130796,McClure Telephone Company,McClure Telephone Company,McClure Telephone Company,39,1750
130798,McDonald County Telephone Company,McDonald County Telephone Company,McDonald County Telephone Co,29,8436
130799,McDonough Telephone Cooperative Inc.,McDonough Telephone Coop.,"MTC Communications, Inc.",17,30846
130799,McDonough Telephone Cooperative Inc.,McDonough Telephone Cooperative,"Infobahn Outfitters, Inc.",17,17270
200027,McMinnville Access Company,McMinnville Access Company,OnlineNW,41,484194
901049,"MCM Systems, LLC","MCM Systems, LLC",MCM Systems,29,37878
130802,McNabb Telephone Company,McNabb Telephone Company,McNabb Internet,17,1082
900644,MCNC,MCNC,MCNC,37,31336
180030,"MCV Acquisition, LLC",MCV,MCV,66,153842
180030,"MCV Acquisition, LLC",MCV,MCV,69,34547
900541,Mechcom Dot Net,Mechcom Dot Net,Mechcom Dot Net,39,69964
130804,Mediacom Communications Corp.,MCC Iowa LLC,Mediacom,19,2090764
130804,Mediacom Communications Corp.,Mediacom,MCC Missouri LLC,20,31294
130804,Mediacom Communications Corp.,Mediacom,Mediacom Delaware LLC,24,20844
130804,Mediacom Communications Corp.,Mediacom,Mediacom Indiana LLC,18,302818
130804,Mediacom Communications Corp.,Mediacom,Mediacom LLC,28,34326
130804,Mediacom Communications Corp.,Mediacom,Mediacom LLC,46,35387
130804,Mediacom Communications Corp.,MEDIACOM,MEDIACOM SOUTHEAST LLC,51,1381
130804,Mediacom Communications Corp.,Mediacom California LLC,Mediacom Communications Corp.,06,38691
130804,Mediacom Communications Corp.,Mediacom Communications Corp.,MCC Missouri LLC,29,546305
130804,Mediacom Communications Corp.,Mediacom Communications Corporation,Mediacom,19,4336
130804,Mediacom Communications Corp.,MEDIACOM COMMUNICATIONS CORPORATION,MEDIACOM CALIFORNIA LLC,06,129186
130804,Mediacom Communications Corp.,Mediacom Georgia LLC,Mediacom,13,641741
130804,Mediacom Communications Corp.,Mediacom Illinois LLC,Mediacom,17,951464
130804,Mediacom Communications Corp.,Mediacom Indiana LLC,Mediacom,39,6031
130804,Mediacom Communications Corp.,Mediacom Indiana LLC,Mediacom Indiana LLC,18,339682
130804,Mediacom Communications Corp.,Mediacom Minnesota LLC,Mediacom,27,503589
130804,Mediacom Communications Corp.,Mediacom Southeast LLC,Mediacom,12,233079
130804,Mediacom Communications Corp.,Mediacom Southeast LLC,Mediacom,47,20378
130804,Mediacom Communications Corp.,"Mediacom Southeast, LLC",Mediacom,01,518788
130804,Mediacom Communications Corp.,"Mediacom Southeast, LLC",Mediacom,21,92100
130804,Mediacom Communications Corp.,Mediacom South East LLC,Mediacom Southeast,04,160535
130804,Mediacom Communications Corp.,Mediacom SouthEast LLC,Mediacom,37,255957
130804,Mediacom Communications Corp.,"Mediacom Wisconsin, LLC",Mediacom,55,77922
130804,Mediacom Communications Corp.,Medicom Communications Corp.,Mediacom Delaware LLC,10,72809
130805,Mediapolis Telephone Company,Mediapolis Telephone Company,MTC Technologies,19,4543
190235,"Megagate Broadband, Inc.","Megagate Broadband, Inc",Megagate Broadband,28,550368
900784,megaWi,megaWi,megaWi,21,12671
140063,Mercury Network Corporation,Mercury Network Corporation,Mercury Network Corporation,26,187319
140063,Mercury Network Corporation,Mercury Network Corporation,Mercury Network Corporation,55,210994
190236,"Mercury Wireless, LLC","Mercury Wireless, LLC","Mercury Wireless, LLC",20,260671
130808,Merrill Information Systems,Kingdom Connection,Kingdom Connection,50,27148
130809,"Merrimac Communications, Ltd.",Merrimac Communications Ltd.,Merr.com,55,12799
130810,"Mescalero Apache Telecom, Inc.","Mescalero Apache Telecom, Inc.",MATI Networks,35,2736
901051,"MetroFastNet, LLC","MetroFastNet, LLC","MetroFastNet, LLC",18,75708
902024,Metronet,Metronet,Metronet,18,169719
130812,"MetroPCS Wireless, Inc.","MetroPCS AWS, LLC",MetroPCS,06,29598916
130812,"MetroPCS Wireless, Inc.","MetroPCS AWS, LLC",MetroPCS,13,5115407
130812,"MetroPCS Wireless, Inc.",MetroPCS Massachusetts LLC,MetroPCS,25,4804868
130812,"MetroPCS Wireless, Inc.","Metro PCS Wireless, Inc.",MetroPCS Nevada,32,2033494
130812,"MetroPCS Wireless, Inc.","MetroPCS Wireless, Inc.","MetroPCS Wireless, Inc.",26,6630156
130812,"MetroPCS Wireless, Inc.","MetroPCS Wireless, Inc.","MetroPCS Wireless, Inc.",48,7966200
901050,Metro Service Center,Metro Service Center,Maximum Broadband,17,15636
901052,"Mexus Communications Management, LLC","Mexus Communications Management, LLC",MEXUS,48,710585
130814,"MGW Communications, Inc.",MGW Networks LLC,MGW Networks LLC,51,6323
190241,"Michigan Access, Inc.","Custom Software, Inc.",M33 Access,26,125324
190241,"Michigan Access, Inc.","Michigan Access, Inc.","Michigan Access, Inc.",26,18739
900503,"Michigan Cable Partners, Inc.","Michigan Cable Partners, Inc.",MIcom,26,39120
900406,"Michwave Technologies, Inc.","Michwave Technologies, Inc.","Michwave Technologies, Inc.",26,785244
190239,MI Connection Communications System,MI Connection Communications System,MI-Connection,37,83696
901053,Microdome,Microdome,Microdome,18,5811
130817,"Micrologic, Inc.","Micrologic, Inc.","Micrologic, Inc.",54,159266
130819,Mid Century Telephone Co-operative,Mid Century Telephone Cooperative,Mid Century Telephone Cooperative,17,10496
150284,"Mid-Coast Cablevision, LP",McDonald Group,Bay City Cablevision,48,26522
150284,"Mid-Coast Cablevision, LP",McDonald Group,Mid-Coast Cablevision,48,22711
150284,"Mid-Coast Cablevision, LP",McDonald Group,Texas Mid-Gulf Cablevision,48,30437
130821,Midcontinent Communications,Midcontinent Communications,Midcontinent Communications,27,321136
130821,Midcontinent Communications,Midcontinent Communications,Midcontinent Communications,38,340439
130821,Midcontinent Communications,Midcontinent Communications,Midcontinent Communications,46,519071
130821,Midcontinent Communications,Midcontinent Communications,Midcontinent Communications,55,5279
240058,Mid-Hudson Cablevision,"Mid-Hudson Cablevision, Inc.",Mid-Hudson Cablevision,36,78542
900939,Mid-Hudson Data Corp.,Mid-Hudson Data Corp.,NYAir,36,54830
900649,MidIowa Net,MidIowa Net,MidIowa Net,19,78614
900940,Midnight Solutions Technologies,Midnight Solutions Technologies,Midnight Solutions Technologies,38,148649
130825,"Mid-Plains Rural Telephone Cooperative, Inc.","Mid-Plains Rural Telephone Cooperative, Inc.","Mid-Plains Rural Telephone Cooperative, Inc.",48,25706
130826,"Mid-Rivers Telephone Cooperative, Inc.",Mid-Rivers Internet,"Mid-Rivers Telephone Cooperative, Inc.",30,62890
130826,"Mid-Rivers Telephone Cooperative, Inc.",Mid-Rivers Internet,"Mid-Rivers Telephone Cooperative, Inc.",38,32
900536,MidSouth Satellite LLC,Athena Broadband,Athena Broadband,47,55700
130827,"Midstate Communications, Inc. (ND)",Midstate Communications Inc.,Midstate Communications Inc.,38,1066
130827,"Midstate Communications, Inc. (ND)",Midstate Telephone Company,Midstate Telephone Company,38,2320
130828,"Midstate Communications, Inc. (SD)",Midstate Communications,Midstate Communications,46,11665
130829,"Mid-States Services, LLC","Mid-States Services, LLC","Mid-States Services, LLC",29,24655
130831,Midvale Telephone Exchange,"Midvale Telephone Exchange, Inc.",MTE Communications,16,266
900185,Midway Net,"MidwayNet, LLC","MidwayNet, LLC",18,58457
900329,"Midway Telephone Company, LLC",Midway Telephone Company,jamadots,26,1009
900329,"Midway Telephone Company, LLC","Midway Telephone Company, LLC",TDS,55,14052
240059,Midwest Broadband LLC,Midwest Broadband LLC,Midwest Broadband LLC,19,11705
130833,Midwest Mobile Radio,St. Joe Wireless,"Midwest Mobile Radio Service, Inc.",20,17805
900651,"Midwest Telecom of America, Inc.",WideOpenWest,WOW!,18,76183
900470,Mikulski Communications LLC,Mikulski Communications LLC,Mikulski Net,39,16450
130837,Miles Cooperative Telephone Assoc.,Miles Cooperative Telephone Association,Miles Cooperative Telephone Association,19,1819
130838,"Miles Enterprises, Inc.",Enhanced Telecommunications Corporation,Enhanced Telecommunications Corporation,18,32377
130838,"Miles Enterprises, Inc.",Sunman Telecommunications Corporation,Sunman Telecommunications Corporation,18,32909
130839,Milford Cable TV Inc.,Milford Cable TV Inc.,Milford Cable & Internet,19,3555
900941,Mille Lacs Energy Cooperative,Mille Lacs Energy Cooperative,Mille Lacs Energy Cooperative,27,15517
900942,Millennium Networks,Millennium Networks,Silver Star Broadband,16,3313
900942,Millennium Networks,Silver Star Broadband,Silver Star Broadband,16,9948
130841,Millennium Telcom LLC,"Millennium Telcom, LLC",OneSource Communications,48,730962
900943,Millhouse Electronics Inc.,Millhouse Electronics Inc.,Millhouse Electronics Inc.,56,39862
130844,Millry Corporation,"Millry Telephone Co, Inc.",Millry Communications,01,14834
130845,Minburn Telephone Company,"Minburn Telecommunications, Inc.",Minburn Communications,19,2874
130845,Minburn Telephone Company,Minburn Telephone Company,Minburn Communications,19,8239
130846,"Minerva Valley Telephone Company, Inc.","Minerva Valley Telephone Company, Inc.","Minerva Valley Telephone Company, Inc.",19,1579
130847,Minford Telephone Company,Minford Telephone Company,Falcon1,39,8783
190244,Minnesota Valley Television Improvement Corporation,MVTV Wireless,MVTV Wireless,27,275402
902042,Minnesota WiFi,Minnesota WiFi,Minnesota WiFi,27,16577
900501,MMG Enterprises LLC,MMG Enterprises LLC,Fusion Media,05,12832
900785,"MNWireless, LLC","MNWireless, LLC","MNWireless, LLC",46,44066
150287,"Moapa Valley Telecommunications, Inc.",Moapa Valley Telephone,MVDSL,32,8926
